,id,analysis_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
83,1xMPwgmLHVXkIFYL0rvGiZ,https://api.spotify.com/v1/audio-analysis/1xMPwgmLHVXkIFYL0rvGiZ,0.946,0.837,1,-5.355,0,0.164,0.00084,0.0,0.0482,0.893,99.881,259307,4,3
84,3ltqIDgVV4QSNDQPQ4y5kr,https://api.spotify.com/v1/audio-analysis/3ltqIDgVV4QSNDQPQ4y5kr,0.751,0.831,6,-5.743,1,0.178,0.265,7.97e-05,0.201,0.707,90.834,265227,4,3
85,0LWkaEyQRkF0XAms8Bg1fC,https://api.spotify.com/v1/audio-analysis/0LWkaEyQRkF0XAms8Bg1fC,0.51,0.931,11,-3.302,1,0.347,0.0738,0.0,0.5,0.53,201.936,268867,4,3
86,1EoHEkVcysf4WVDx6r9WzQ,https://api.spotify.com/v1/audio-analysis/1EoHEkVcysf4WVDx6r9WzQ,0.325,0.848,7,-5.611,1,0.279,0.0109,0.0,0.124,0.433,100.093,233560,5,3
87,6o3s08kk2fQI37vxGZDrJ1,https://api.spotify.com/v1/audio-analysis/6o3s08kk2fQI37vxGZDrJ1,0.835,0.757,8,-5.029,0,0.23,0.00647,0.0,0.29,0.626,82.038,274387,4,3
88,7nYvUtkQMx1v80S2FH2s9J,https://api.spotify.com/v1/audio-analysis/7nYvUtkQMx1v80S2FH2s9J,0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,248867,4,3
89,5stZnlPMYz3Ba8Hbo3ajlP,https://api.spotify.com/v1/audio-analysis/5stZnlPMYz3Ba8Hbo3ajlP,0.936,0.678,4,-3.012,0,0.21,0.0795,0.0,0.0838,0.822,96.911,255640,4,3
90,3uqinR4FCjLv28bkrTdNX5,https://api.spotify.com/v1/audio-analysis/3uqinR4FCjLv28bkrTdNX5,0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,221840,4,3
91,557DLyFeg06jCV2cpT005C,https://api.spotify.com/v1/audio-analysis/557DLyFeg06jCV2cpT005C,0.688,0.478,10,-7.04,0,0.202,0.384,0.0,0.0975,0.444,99.998,213289,4,3
92,5XFoaqV1Z8XaLJidchVWhh,https://api.spotify.com/v1/audio-analysis/5XFoaqV1Z8XaLJidchVWhh,0.574,0.736,5,-4.743,1,0.0465,0.146,1.66e-05,0.407,0.344,138.501,328573,4,4
93,06r4k5ncgrDmgrf9mlncR4,https://api.spotify.com/v1/audio-analysis/06r4k5ncgrDmgrf9mlncR4,0.594,0.697,4,-5.955,1,0.195,0.07,0.0,0.475,0.084,91.066,234089,4,3
94,7kJWXNa0YJiYum3k5qdb9x,https://api.spotify.com/v1/audio-analysis/7kJWXNa0YJiYum3k5qdb9x,0.701,0.554,1,-5.909,1,0.187,0.217,1.45e-06,0.419,0.0634,97.129,235187,4,3
95,7My9ca9QEIR8MvIOdIrTWA,https://api.spotify.com/v1/audio-analysis/7My9ca9QEIR8MvIOdIrTWA,0.73,0.785,9,-7.986,0,0.243,0.105,0.0,0.0445,0.596,82.037,215120,4,3
96,3GdWfmQBiiJrDUvSZS1bGv,https://api.spotify.com/v1/audio-analysis/3GdWfmQBiiJrDUvSZS1bGv,0.819,0.651,1,-5.829,1,0.169,0.00639,0.0,0.122,0.501,139.957,185786,4,3
97,7ItXHU9yVm8AUkMyo4kffF,https://api.spotify.com/v1/audio-analysis/7ItXHU9yVm8AUkMyo4kffF,0.817,0.625,2,-6.103,1,0.217,0.0251,1.18e-06,0.223,0.379,101.028,237624,4,3
98,4DSS2IhBFgW7MYyjkOOx68,https://api.spotify.com/v1/audio-analysis/4DSS2IhBFgW7MYyjkOOx68,0.764,0.618,5,-7.107,0,0.0693,0.0219,0.0,0.525,0.46,118.081,233091,4,4
99,3pudQCMnsFGwOElTZmuml8,https://api.spotify.com/v1/audio-analysis/3pudQCMnsFGwOElTZmuml8,0.769,0.868,4,-5.772,0,0.214,0.194,0.0,0.159,0.54,103.909,177733,4,3
100,3HXMz5tYDJtmNonmSgHHDQ,https://api.spotify.com/v1/audio-analysis/3HXMz5tYDJtmNonmSgHHDQ,0.737,0.619,1,-4.568,1,0.114,0.0574,0.0,0.0807,0.539,152.023,178853,4,4
101,0hZAwaGhANCzy84BJHtILG,https://api.spotify.com/v1/audio-analysis/0hZAwaGhANCzy84BJHtILG,0.863,0.728,2,-6.358,1,0.286,0.0633,0.0,0.574,0.663,95.014,168118,4,3
102,4Red8fs87G5istv5L8S9kU,https://api.spotify.com/v1/audio-analysis/4Red8fs87G5istv5L8S9kU,0.694,0.873,7,-2.96,1,0.333,0.38,0.0,0.122,0.593,89.958,282581,4,3
103,3K9IrLs25jHtvWjAAFAfav,https://api.spotify.com/v1/audio-analysis/3K9IrLs25jHtvWjAAFAfav,0.699,0.679,9,-4.528,1,0.0556,0.55,0.0,0.0816,0.56,102.919,160777,4,4
104,3NWzA0reKxIRyXPZtBHTDB,https://api.spotify.com/v1/audio-analysis/3NWzA0reKxIRyXPZtBHTDB,0.692,0.683,10,-6.887,1,0.285,0.372,0.0,0.0887,0.552,139.814,166768,4,3
105,4QPtyUkP2ysNjZDF5AuZMC,https://api.spotify.com/v1/audio-analysis/4QPtyUkP2ysNjZDF5AuZMC,0.848,0.594,1,-6.858,0,0.342,0.321,0.0,0.114,0.556,160.056,193657,4,3
106,7DwcBgdzqhFJltEaV1XF81,https://api.spotify.com/v1/audio-analysis/7DwcBgdzqhFJltEaV1XF81,0.669,0.773,0,-5.619,1,0.153,0.038,0.0,0.113,0.377,93.923,185857,4,4
107,0fX4oNGBWO3dSGUZcVdVV2,https://api.spotify.com/v1/audio-analysis/0fX4oNGBWO3dSGUZcVdVV2,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,195950,4,4
108,560mGiZ4IfyqFf6MUfxjsq,https://api.spotify.com/v1/audio-analysis/560mGiZ4IfyqFf6MUfxjsq,0.677,0.932,2,-3.882,1,0.21,0.0393,9.73e-06,0.535,0.641,76.992,147188,4,3
109,5LgopqF6Rqfp8cWdj9XzCM,https://api.spotify.com/v1/audio-analysis/5LgopqF6Rqfp8cWdj9XzCM,0.761,0.93,4,-4.773,0,0.201,0.132,2.64e-06,0.0614,0.68,113.079,137895,4,3
110,5NSMTglRdvEU96yrUuj6Mc,https://api.spotify.com/v1/audio-analysis/5NSMTglRdvEU96yrUuj6Mc,0.956,0.419,6,-11.599,0,0.341,0.201,0.0,0.0928,0.495,119.994,160000,4,3
111,55tQMd3wlWyiB51q6CGZgS,https://api.spotify.com/v1/audio-analysis/55tQMd3wlWyiB51q6CGZgS,0.765,0.795,1,-6.278,1,0.0784,0.0373,5.91e-06,0.373,0.66,148.009,145751,4,4
112,531KGXtBroSrOX9LVmiIgc,https://api.spotify.com/v1/audio-analysis/531KGXtBroSrOX9LVmiIgc,0.954,0.367,4,-9.551,0,0.288,0.341,5.48e-06,0.0979,0.372,124.026,211935,4,3
113,4IxeKzzxUSEgivgtbSbyIK,https://api.spotify.com/v1/audio-analysis/4IxeKzzxUSEgivgtbSbyIK,0.517,0.668,1,-6.012,1,0.116,0.0712,0.0,0.407,0.646,79.782,169824,4,4
114,6FoyBTuvyX2YFw4QW1e6DK,https://api.spotify.com/v1/audio-analysis/6FoyBTuvyX2YFw4QW1e6DK,0.659,0.884,6,-3.71,0,0.283,0.539,0.0,0.26,0.826,93.367,108387,4,3
115,5YTcXeXloPbPySM2fL7CJf,https://api.spotify.com/v1/audio-analysis/5YTcXeXloPbPySM2fL7CJf,0.363,0.549,6,-8.841,0,0.151,0.109,0.000211,0.148,0.396,181.217,264453,3,2
116,17DG8UuM9rZpVnz44aJYpG,https://api.spotify.com/v1/audio-analysis/17DG8UuM9rZpVnz44aJYpG,0.601,0.548,5,-5.894,1,0.144,0.678,6.26e-06,0.106,0.137,124.631,162463,4,4
117,285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,4,3
118,2KdKh9vHbKW0tZLqtpxxI0,https://api.spotify.com/v1/audio-analysis/2KdKh9vHbKW0tZLqtpxxI0,0.81,0.655,8,-6.779,0,0.0698,0.127,8.16e-05,0.105,0.809,150.002,193322,4,4
119,4heBcjj4Lw3X2sQVFNbLbz,https://api.spotify.com/v1/audio-analysis/4heBcjj4Lw3X2sQVFNbLbz,0.898,0.58,8,-7.632,0,0.26,0.0101,0.0,0.169,0.661,84.018,204286,4,3
120,6r9xnueU24r4eoG3HXC87E,https://api.spotify.com/v1/audio-analysis/6r9xnueU24r4eoG3HXC87E,0.807,0.625,0,-6.67,1,0.351,0.0741,0.0,0.487,0.871,146.031,111971,4,3
121,5QNW6Vx14N4OfJ7D0eDg0d,https://api.spotify.com/v1/audio-analysis/5QNW6Vx14N4OfJ7D0eDg0d,0.625,0.542,9,-4.365,1,0.266,0.0223,0.0,0.377,0.328,152.403,209315,4,3
122,76zkRsOi7yvR9EKZ5evZXC,https://api.spotify.com/v1/audio-analysis/76zkRsOi7yvR9EKZ5evZXC,0.523,0.525,0,-8.555,1,0.277,0.0483,0.0,0.0802,0.386,84.99,200192,4,3
123,7GI7QNI80ms5XVAdS6fujG,https://api.spotify.com/v1/audio-analysis/7GI7QNI80ms5XVAdS6fujG,0.9,0.507,1,-9.529,1,0.147,0.348,0.00155,0.127,0.303,95.037,164137,4,3
124,0RkCnqwF8Tfl2QGPZwopyk,https://api.spotify.com/v1/audio-analysis/0RkCnqwF8Tfl2QGPZwopyk,0.87,0.835,1,-5.875,1,0.311,0.0353,0.0,0.142,0.901,140.051,118249,4,3
125,4cacyP5c3PMlfnyjpg13xW,https://api.spotify.com/v1/audio-analysis/4cacyP5c3PMlfnyjpg13xW,0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,146471,4,4
126,2HzSAg4A7t5yM8Ly3JpaZR,https://api.spotify.com/v1/audio-analysis/2HzSAg4A7t5yM8Ly3JpaZR,0.691,0.516,1,-8.319,0,0.306,0.116,0.0,0.0938,0.415,88.941,159101,4,3
127,4anqYZt4APNlFwQixpbdZR,https://api.spotify.com/v1/audio-analysis/4anqYZt4APNlFwQixpbdZR,0.612,0.659,6,-6.995,0,0.406,0.0137,0.0,0.417,0.393,99.137,136093,4,3
128,3phALNKWigFCXEhIHOkHrP,https://api.spotify.com/v1/audio-analysis/3phALNKWigFCXEhIHOkHrP,0.755,0.594,1,-4.778,1,0.285,0.00264,0.0,0.242,0.518,89.22,153687,4,3
129,49KTdYsWNtkvOslTpgZuM1,https://api.spotify.com/v1/audio-analysis/49KTdYsWNtkvOslTpgZuM1,0.754,0.794,2,-5.638,1,0.198,0.0563,0.0,0.114,0.853,142.099,166871,4,3
130,5x8NgG7Ya18m9wafOvvWYk,https://api.spotify.com/v1/audio-analysis/5x8NgG7Ya18m9wafOvvWYk,0.458,0.697,1,-5.02,1,0.325,0.0185,0.0,0.784,0.495,172.584,174863,4,3
131,2h0DSm6aLpjO5T8iBExkZD,https://api.spotify.com/v1/audio-analysis/2h0DSm6aLpjO5T8iBExkZD,0.659,0.682,7,-7.006,1,0.372,0.154,0.0,0.101,0.357,80.887,165918,4,3
132,44AnNS0mBwYbnVpmLAj049,https://api.spotify.com/v1/audio-analysis/44AnNS0mBwYbnVpmLAj049,0.601,0.816,1,-6.201,1,0.287,0.154,5.31e-06,0.408,0.728,79.158,170133,4,3
133,3a2jFwnts4Cf0OwJbK61SL,https://api.spotify.com/v1/audio-analysis/3a2jFwnts4Cf0OwJbK61SL,0.919,0.869,1,-4.441,1,0.232,0.103,1.2e-05,0.166,0.655,117.03,210027,4,3
134,1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,3
135,2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,4
136,0VztteUuJNmLOxDHVIY5F3,https://api.spotify.com/v1/audio-analysis/0VztteUuJNmLOxDHVIY5F3,0.741,0.606,2,-6.712,1,0.0494,0.0564,1.79e-05,0.0828,0.515,147.0,124188,4,4
137,1H7KnK26kc1YyellpbINEn,https://api.spotify.com/v1/audio-analysis/1H7KnK26kc1YyellpbINEn,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,201600,4,4
138,0W7brFokN6QtGRNp32RCQP,https://api.spotify.com/v1/audio-analysis/0W7brFokN6QtGRNp32RCQP,0.768,0.374,7,-12.49,1,0.723,0.288,1.67e-06,0.111,0.398,75.503,195200,4,3
139,1zzxoZVylsna2BQB65Ppcb,https://api.spotify.com/v1/audio-analysis/1zzxoZVylsna2BQB65Ppcb,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,217587,4,3
140,6kUaRtXf19fu5IQWjmwsEJ,https://api.spotify.com/v1/audio-analysis/6kUaRtXf19fu5IQWjmwsEJ,0.763,0.827,7,-3.927,1,0.244,0.0232,0.0,0.266,0.71,135.986,261603,4,3
141,4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,161507,4,3
142,1BKT2I9x4RGKaKqW4up34s,https://api.spotify.com/v1/audio-analysis/1BKT2I9x4RGKaKqW4up34s,0.88,0.577,10,-8.093,0,0.302,0.0564,1.02e-06,0.201,0.74,90.991,214440,4,3
143,1YHjRAptXqPdsdx3g6FNJL,https://api.spotify.com/v1/audio-analysis/1YHjRAptXqPdsdx3g6FNJL,0.802,0.719,4,-4.271,0,0.0792,0.081,0.0,0.141,0.336,101.971,181919,4,4
144,3sIMsZIQvU4OIytuNyocrk,https://api.spotify.com/v1/audio-analysis/3sIMsZIQvU4OIytuNyocrk,0.573,0.652,1,-7.928,0,0.264,0.0251,0.0,0.287,0.282,92.08,181513,4,3
145,6myDPrp86x4Lhyp5aqU0EV,https://api.spotify.com/v1/audio-analysis/6myDPrp86x4Lhyp5aqU0EV,0.794,0.81,3,-7.963,1,0.0422,0.629,1.73e-06,0.0888,0.802,125.252,217720,4,4
146,7zl7kehxesNEo2pYkKXTSe,https://api.spotify.com/v1/audio-analysis/7zl7kehxesNEo2pYkKXTSe,0.924,0.73,11,-6.125,0,0.274,0.0525,0.0,0.113,0.848,99.01,236666,4,3
147,1mAey8kEPmDM2icL56kS9d,https://api.spotify.com/v1/audio-analysis/1mAey8kEPmDM2icL56kS9d,0.87,0.561,7,-10.388,1,0.186,0.0124,0.0,0.103,0.691,100.458,156368,4,3
148,4XslNXIadAFZ1PmbELe5TB,https://api.spotify.com/v1/audio-analysis/4XslNXIadAFZ1PmbELe5TB,0.733,0.693,1,-8.419,1,0.2,0.000831,0.0,0.165,0.298,100.034,159813,4,3
149,6Zg2CWZlEEIum93XL30Dcm,https://api.spotify.com/v1/audio-analysis/6Zg2CWZlEEIum93XL30Dcm,0.627,0.483,8,-10.184,0,0.33,0.423,0.0,0.155,0.588,84.167,161889,5,3
150,1XZRnzOrLuUhrahFwSao51,https://api.spotify.com/v1/audio-analysis/1XZRnzOrLuUhrahFwSao51,0.899,0.501,6,-7.15,0,0.32,0.00442,0.0,0.0548,0.643,150.028,169843,4,3
151,4nwxCitFgnLugXCl0JFNTJ,https://api.spotify.com/v1/audio-analysis/4nwxCitFgnLugXCl0JFNTJ,0.722,0.702,7,-6.688,1,0.347,0.0127,0.0051,0.384,0.424,150.056,219293,4,3
152,0YP8kt3sAYTj6eEyesreQH,https://api.spotify.com/v1/audio-analysis/0YP8kt3sAYTj6eEyesreQH,0.68,0.586,1,-7.01,0,0.0567,0.0174,3.19e-06,0.128,0.196,149.968,201740,4,4
153,3hR48Bj9Wgl6xunDG4nsRZ,https://api.spotify.com/v1/audio-analysis/3hR48Bj9Wgl6xunDG4nsRZ,0.806,0.809,1,-7.18,1,0.159,0.141,8.64e-05,0.0739,0.685,95.043,189545,4,3
154,7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4,3
155,18czZN7uruOjftj71Kt8oj,https://api.spotify.com/v1/audio-analysis/18czZN7uruOjftj71Kt8oj,0.812,0.784,2,-4.208,1,0.248,0.136,0.0,0.109,0.38,145.995,211644,4,3
156,3Oj5f6XETShvp2xknJyGMf,https://api.spotify.com/v1/audio-analysis/3Oj5f6XETShvp2xknJyGMf,0.844,0.85,1,-2.882,1,0.215,0.0954,1.12e-06,0.597,0.608,94.969,233720,4,3
157,0lSZh5W0wDeurkGzLYY6hf,https://api.spotify.com/v1/audio-analysis/0lSZh5W0wDeurkGzLYY6hf,0.893,0.618,7,-4.425,0,0.112,0.0827,0.0,0.542,0.389,119.099,161377,4,3
158,6mSzsSdu0CWIV70jEjWMhI,https://api.spotify.com/v1/audio-analysis/6mSzsSdu0CWIV70jEjWMhI,0.725,0.807,11,-4.332,1,0.315,0.352,0.0,0.462,0.848,140.045,174857,4,3
159,1PlitoLAYkgjm8YIg79ouK,https://api.spotify.com/v1/audio-analysis/1PlitoLAYkgjm8YIg79ouK,0.474,0.878,5,-4.308,0,0.47,0.382,0.0,0.266,0.766,172.281,134143,4,3
160,735RSTb2xbtWbDtKD9XDYi,https://api.spotify.com/v1/audio-analysis/735RSTb2xbtWbDtKD9XDYi,0.63,0.671,6,-6.659,0,0.256,0.363,0.0,0.113,0.333,89.921,174333,4,3
161,2ACys0pX0SjmpQmQWzp7wt,https://api.spotify.com/v1/audio-analysis/2ACys0pX0SjmpQmQWzp7wt,0.758,0.526,5,-10.81,0,0.255,0.513,0.000457,0.0913,0.312,146.054,188703,4,3
162,3KLo7ByvjCNyBrfz5DZ2mO,https://api.spotify.com/v1/audio-analysis/3KLo7ByvjCNyBrfz5DZ2mO,0.942,0.382,10,-8.099,1,0.564,0.00192,0.0,0.092,0.379,100.017,177864,4,3
163,5dvpipXxOIH96gcGEKR1Iu,https://api.spotify.com/v1/audio-analysis/5dvpipXxOIH96gcGEKR1Iu,0.753,0.663,8,-8.073,1,0.176,0.505,0.0598,0.115,0.149,90.011,194427,4,3
164,6wJYhPfqk3KGhHRG76WzOh,https://api.spotify.com/v1/audio-analysis/6wJYhPfqk3KGhHRG76WzOh,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,162547,4,4
165,0Qr9Dl5b43RAZuXTSqzBzu,https://api.spotify.com/v1/audio-analysis/0Qr9Dl5b43RAZuXTSqzBzu,0.646,0.83,6,-4.456,0,0.32,0.403,0.0,0.138,0.71,93.364,224240,4,3
166,561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,250760,4,3
167,2tNmhDlMbwQZLxQtWMt2EU,https://api.spotify.com/v1/audio-analysis/2tNmhDlMbwQZLxQtWMt2EU,0.787,0.72,7,-7.569,1,0.313,0.223,0.0,0.633,0.521,121.003,253467,4,3
168,5880eYQmXx3c3oD22IljIt,https://api.spotify.com/v1/audio-analysis/5880eYQmXx3c3oD22IljIt,0.683,0.59,1,-5.423,1,0.458,0.326,0.0,0.148,0.653,100.892,224107,4,3
169,7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/audio-analysis/7KwZNVEaqikRSBSpyhXK2j,0.901,0.697,9,-3.439,1,0.28,0.145,0.0,0.287,0.67,93.941,229827,4,3
170,6Ag4SYLUGFdnJrCwUIb4mT,https://api.spotify.com/v1/audio-analysis/6Ag4SYLUGFdnJrCwUIb4mT,0.855,0.614,11,-8.984,0,0.41,0.015,0.0,0.307,0.495,105.986,178600,4,3
171,28AvvchUP85ihRe9xCzcfB,https://api.spotify.com/v1/audio-analysis/28AvvchUP85ihRe9xCzcfB,0.734,0.466,10,-8.658,0,0.464,0.243,0.0,0.106,0.788,89.318,208360,4,3
172,4rIteo6vx4HT1075pFWFUE,https://api.spotify.com/v1/audio-analysis/4rIteo6vx4HT1075pFWFUE,0.746,0.73,11,-5.399,1,0.239,0.352,0.0,0.126,0.429,144.952,179267,4,3
173,7gKgd0P3dAAePiSQQBqrlf,https://api.spotify.com/v1/audio-analysis/7gKgd0P3dAAePiSQQBqrlf,0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,231240,4,3
174,5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,217667,4,4
175,6LxSe8YmdPxy095Ux6znaQ,https://api.spotify.com/v1/audio-analysis/6LxSe8YmdPxy095Ux6znaQ,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,235987,4,4
176,4l8nz1oCnUTZOAPjr6et0V,https://api.spotify.com/v1/audio-analysis/4l8nz1oCnUTZOAPjr6et0V,0.792,0.752,7,-6.292,0,0.0699,0.209,0.00124,0.107,0.716,148.071,129730,4,4
177,0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4,4
178,3PYx9Wte3jwb48V0wArMOy,https://api.spotify.com/v1/audio-analysis/3PYx9Wte3jwb48V0wArMOy,0.712,0.891,2,-6.457,1,0.24,0.0557,0.0,0.134,0.799,170.13,225920,4,3
179,5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/audio-analysis/5PQmSHzWnlgG4EBuIqjac2,0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,282373,4,3
180,3yNVfRQlUPViUh8O2V9SQn,https://api.spotify.com/v1/audio-analysis/3yNVfRQlUPViUh8O2V9SQn,0.862,0.663,0,-9.004,1,0.21,0.12,0.0,0.318,0.837,85.308,238267,4,3
181,1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,240693,4,4
182,2bmxx16hNi3W5FGzfFO9xX,https://api.spotify.com/v1/audio-analysis/2bmxx16hNi3W5FGzfFO9xX,0.877,0.885,1,-4.966,1,0.17,0.007,0.000497,0.557,0.517,102.507,196653,4,3
183,2OQJKTtrH482waGFmOfJni,https://api.spotify.com/v1/audio-analysis/2OQJKTtrH482waGFmOfJni,0.563,0.902,1,-4.586,0,0.402,0.0545,0.0,0.0524,0.559,171.999,227907,4,3
184,0l3GEbH3CviUytD6iX4wzg,https://api.spotify.com/v1/audio-analysis/0l3GEbH3CviUytD6iX4wzg,0.866,0.749,2,-3.977,1,0.253,0.15,0.0,0.0614,0.891,92.074,250747,4,3
185,3Y6XWs8xMlCngyIxNOFnsp,https://api.spotify.com/v1/audio-analysis/3Y6XWs8xMlCngyIxNOFnsp,0.794,0.95,1,-8.78,1,0.294,0.124,7.71e-05,0.133,0.324,94.984,258507,4,3
186,30oTS7bm0aH3p7lqjEIu8q,https://api.spotify.com/v1/audio-analysis/30oTS7bm0aH3p7lqjEIu8q,0.875,0.745,1,-5.878,1,0.269,0.0227,2.37e-06,0.287,0.749,95.201,217440,4,3
187,4dTMU4O2DdyIlRlss7v9UP,https://api.spotify.com/v1/audio-analysis/4dTMU4O2DdyIlRlss7v9UP,0.902,0.705,8,-7.253,0,0.22,0.0233,0.193,0.118,0.77,102.221,206893,4,3
188,1Fxp4LBWsNC58NwnGAXJld,https://api.spotify.com/v1/audio-analysis/1Fxp4LBWsNC58NwnGAXJld,0.753,0.88,4,-4.689,0,0.0806,0.087,0.0,0.24,0.794,115.057,186851,4,4
189,5SsR3wtCOafDmZgvIdRhSm,https://api.spotify.com/v1/audio-analysis/5SsR3wtCOafDmZgvIdRhSm,0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,216013,4,4
190,373iQzYhS09JcQ8NrTU6D4,https://api.spotify.com/v1/audio-analysis/373iQzYhS09JcQ8NrTU6D4,0.902,0.805,0,-6.281,1,0.175,0.00433,0.0,0.314,0.833,140.035,148360,4,3
191,7L93GESzq43UkKUt5FsOCq,https://api.spotify.com/v1/audio-analysis/7L93GESzq43UkKUt5FsOCq,0.811,0.823,4,-5.921,0,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,218547,4,4
192,08ti9NvrGlNdcuEp0RbkVa,https://api.spotify.com/v1/audio-analysis/08ti9NvrGlNdcuEp0RbkVa,0.945,0.701,8,-3.749,1,0.158,0.0872,3.32e-06,0.147,0.617,107.036,179560,4,3
193,34PhB0kHT00utubP3aTau8,https://api.spotify.com/v1/audio-analysis/34PhB0kHT00utubP3aTau8,0.871,0.715,3,-7.828,0,0.147,0.196,0.0,0.14,0.378,150.955,102960,4,3
194,1kMuU3TNQvHbqvXCWBodmP,https://api.spotify.com/v1/audio-analysis/1kMuU3TNQvHbqvXCWBodmP,0.376,0.841,3,-4.348,0,0.356,0.0435,0.0,0.578,0.463,76.052,271947,4,3
195,2c5Isyd07hWsl7AQia2Dig,https://api.spotify.com/v1/audio-analysis/2c5Isyd07hWsl7AQia2Dig,0.615,0.871,1,-3.804,1,0.281,0.0388,0.0,0.246,0.338,119.149,249560,5,3
196,2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,206400,4,3
197,0IVAlb0cFCH1cQ974iR1TU,https://api.spotify.com/v1/audio-analysis/0IVAlb0cFCH1cQ974iR1TU,0.782,0.589,1,-4.827,1,0.189,0.148,0.0,0.164,0.869,90.438,223547,4,3
198,6ardtQeq3Ptxk23wb2msT3,https://api.spotify.com/v1/audio-analysis/6ardtQeq3Ptxk23wb2msT3,0.759,0.826,11,-3.519,0,0.155,0.122,0.0,0.0905,0.789,97.994,240627,4,3
199,4E5IFAXCob6QqZaJMTw5YN,https://api.spotify.com/v1/audio-analysis/4E5IFAXCob6QqZaJMTw5YN,0.769,0.818,6,-1.385,0,0.192,0.263,0.0,0.0787,0.918,88.017,240800,4,3
200,5KprImhqzcni7NFOmI5oGF,https://api.spotify.com/v1/audio-analysis/5KprImhqzcni7NFOmI5oGF,0.78,0.747,9,-4.92,1,0.146,0.349,9.92e-06,0.224,0.832,97.014,210573,4,3
201,1GMDpf82TUwTVBPYiu0dmR,https://api.spotify.com/v1/audio-analysis/1GMDpf82TUwTVBPYiu0dmR,0.761,0.851,10,-4.371,0,0.234,0.556,0.000545,0.104,0.463,92.486,221493,4,3
202,3RmKpob8xzv1pzHEQrMJah,https://api.spotify.com/v1/audio-analysis/3RmKpob8xzv1pzHEQrMJah,0.908,0.557,8,-4.243,0,0.107,0.242,0.0,0.0709,0.897,90.032,230133,4,3
203,1kl0Vn0FO4bbdrTbHw4IaQ,https://api.spotify.com/v1/audio-analysis/1kl0Vn0FO4bbdrTbHw4IaQ,0.639,0.868,5,-5.524,1,0.321,0.129,0.0,0.0791,0.797,80.712,217187,4,3
